date,product_id,product_name,category,region,warehouse_location,selling_price,discount_percentage,competitor_pricing,promotion_active,marketing_spend,units_sold,previous_month_sales,current_inventory_level,units_ordered,safety_stock,lead_time,supplier_reliability,weather_condition,season,festival_holiday,epidemic_pandemic,inflation_rate,fuel_price_index,economic_condition,month,quarter,weekday,year,forecasted_demand
2026-06-09,PRD-7359,Product 7359,Electronics,West,WH-Beta,335.5676554304122,24.73771202178518,354.29863547550195,1,810.256873888011,402,382.9514458697463,1483,142,47,12,0.779794117418018,Sunny,Summer,0,0.0,4.601871916085471,2.932035155878431,Good,6,2,1,2026,556
2026-06-10,PRD-8863,Product 8863,Electronics,South,WH-Beta,231.84962547728264,6.688034753850109,242.0061849903775,1,876.8228033310841,609,724.2069203259019,140,206,56,8,0.9499328252258908,Rainy,Spring,0,0.0,2.956127159562687,4.086517025954756,Good,6,2,2,2026,646
2026-06-11,PRD-4228,Product 4228,Clothing,North,WH-Beta,419.4147100264167,44.28509567702388,419.14377761317894,0,13.581839870604833,378,303.25175169126504,1582,485,94,16,0.9472920726457621,Sunny,Autumn,0,0.0,2.1696373643598563,3.0396939159377068,Good,6,2,3,2026,395
2026-06-12,PRD-4719,Product 4719,Clothing,South,WH-Alpha,481.1902516323088,32.461438977048175,437.03797084973604,0,37.12276338474267,193,230.49341697749193,926,462,133,10,0.7826112172365013,Cloudy,Winter,0,0.0,4.49049148780383,4.253894843879333,Average,6,2,4,2026,239
2026-06-13,PRD-3371,Product 3371,Clothing,East,WH-Alpha,389.7900821661684,8.177284341206963,396.3594640475119,1,535.0638936333503,25,29.804616351098307,577,200,186,16,0.9191764092058359,Snowy,Spring,0,0.0,2.603338931469879,2.6967090113802907,Good,6,2,5,2026,200
2026-06-14,PRD-3891,Product 3891,Furniture,South,WH-Alpha,314.7489995407875,1.6824861699513305,286.33136067900034,1,587.5814701703804,986,1181.6818717850858,1183,4,125,13,0.9016112136153571,Cloudy,Spring,0,0.0,3.553421591778922,2.856436837739683,Average,6,2,6,2026,689
2026-06-15,PRD-4756,Product 4756,Furniture,South,WH-Delta,307.328518952455,7.055482416632463,313.7041546476293,0,44.19845647236488,765,757.8359827494082,824,210,170,19,0.8420571894909884,Snowy,Winter,0,0.0,3.712302287752419,3.9412329269436035,Average,6,2,0,2026,385
2026-06-16,PRD-5225,Product 5225,Furniture,East,WH-Beta,426.2402517759945,30.43989800901968,451.84969210910435,1,312.5221730937904,515,610.5446477419259,721,471,199,7,0.7604364858037088,Sunny,Summer,0,0.0,3.6473979771077483,2.849555007726498,Average,6,2,1,2026,559
2026-06-17,PRD-1094,Product 1094,Grocery,West,WH-Beta,275.1898452279362,8.964811763002423,279.8676184621227,0,30.81264134185507,95,91.03276891029344,814,28,129,19,0.9665929542682259,Sunny,Summer,0,0.0,4.193021146559801,2.8161086038060885,Poor,6,2,2,2026,166
2026-06-18,PRD-3674,Product 3674,Furniture,North,WH-Delta,403.8913442619231,11.288153743751405,444.0399052163052,0,45.381964665477206,720,583.5727989124954,1162,189,103,19,0.9033553552920504,Sunny,Autumn,0,0.0,1.6325416901663647,3.610933754797744,Good,6,2,3,2026,377
2026-06-19,PRD-7898,Product 7898,Clothing,East,WH-Alpha,259.3537750353804,1.256986287815709,257.0645370786348,1,112.07342442332674,19,16.90503861642541,1680,187,30,7,0.7506978774635124,Snowy,Winter,0,0.0,5.953571227185396,4.169974475418142,Average,6,2,4,2026,131
2026-06-20,PRD-1793,Product 1793,Clothing,South,WH-Delta,40.597694737222824,36.14653361193018,42.61805901914925,0,34.79348401121328,486,572.5655900158275,1345,324,85,16,0.9114407034522582,Sunny,Autumn,0,0.0,4.723397132723571,3.036934850549258,Good,6,2,5,2026,497
2026-06-21,PRD-3116,Product 3116,Grocery,North,WH-Alpha,198.13403436303605,40.518219987971854,204.76016318142555,1,621.1350059958305,173,139.35251677880967,1320,254,32,6,0.922430115873094,Rainy,Summer,0,0.0,3.414245018094432,4.18227636541097,Average,6,2,6,2026,391
2026-06-22,PRD-6779,Product 6779,Grocery,East,WH-Beta,227.77606925903436,39.84240883860616,250.16334506151827,0,31.64943070962092,33,33.60712258758327,410,149,188,5,0.9660640855363122,Cloudy,Autumn,0,0.0,2.360985136306099,4.115906793091949,Average,6,2,0,2026,229
2026-06-23,PRD-7166,Product 7166,Furniture,North,WH-Gamma,79.39245004344244,6.378407568214212,82.77804588522176,0,40.18527120083086,585,485.6907718013549,427,12,196,18,0.7668517765725804,Rainy,Autumn,0,0.0,1.8607979509951034,3.658210801918671,Good,6,2,1,2026,337
2026-06-24,PRD-1814,Product 1814,Toys,North,WH-Alpha,60.22320130271428,45.16505636943797,56.176572324544914,1,436.2724505215022,321,293.5733206701011,1279,433,34,11,0.996626231624022,Snowy,Summer,1,0.0,4.5248568928175485,3.7931255073745405,Good,6,2,2,2026,543
2026-06-25,PRD-1345,Product 1345,Grocery,East,WH-Beta,272.3778253319075,33.613941473704,297.1924097867288,0,39.766267700409394,247,206.3035736503344,394,371,75,13,0.7460180267580764,Sunny,Spring,0,0.0,2.926300267313512,2.580882373223816,Average,6,2,3,2026,341
2026-06-26,PRD-9554,Product 9554,Electronics,North,WH-Beta,51.72038191248025,44.87643111884322,53.45588235807855,0,35.37684158134981,471,538.7351922176998,1903,496,178,6,0.8802066675578749,Cloudy,Spring,1,0.0,2.532653062124406,3.2342711166074265,Average,6,2,4,2026,635
2026-06-27,PRD-3443,Product 3443,Clothing,West,WH-Gamma,158.44313226614113,22.35802522653318,144.47916606994616,1,846.5985431943009,471,488.1577216976278,847,430,72,8,0.8971529515820436,Sunny,Summer,0,0.0,3.2097947420055,3.026789862236705,Average,6,2,5,2026,548
2026-06-28,PRD-8783,Product 8783,Electronics,East,WH-Beta,374.8525182219072,21.84774305418489,386.66549346497146,0,40.85401937208466,866,1005.2896797248235,1833,365,80,13,0.8256858685797581,Sunny,Spring,0,0.0,4.1681538951346955,2.8000077214549446,Good,6,2,6,2026,700
2026-06-29,PRD-1984,Product 1984,Clothing,West,WH-Beta,482.57176798831057,39.226825934244765,519.5482898742464,0,36.79971836993515,247,265.60929611457453,504,156,147,3,0.8425113126311159,Cloudy,Winter,1,0.0,4.5226734750780055,3.2793186583139633,Average,6,2,0,2026,370
2026-06-30,PRD-8790,Product 8790,Clothing,South,WH-Alpha,361.756584470445,4.664892773837176,367.330664641396,1,443.98414868206277,31,36.84076122743924,957,79,61,18,0.9672730290166411,Cloudy,Spring,0,0.0,4.403265312095385,3.2098083926948657,Good,6,2,1,2026,239
2026-07-01,PRD-1827,Product 1827,Grocery,North,WH-Alpha,496.3865187419064,26.043701831744286,481.89398200551176,0,11.554823912165595,189,189.74675069988675,116,355,48,14,0.8935822688996385,Rainy,Summer,0,0.0,5.384695125713881,3.957783356259454,Poor,7,3,2,2026,216
2026-07-02,PRD-4531,Product 4531,Grocery,South,WH-Gamma,352.18560592690733,41.819211781561286,374.7895567114958,1,164.42649390073623,827,872.8854604471588,1036,272,174,6,0.8491002874704059,Rainy,Winter,0,0.0,2.4844084398155184,3.696192680953507,Average,7,3,3,2026,670
2026-07-03,PRD-8147,Product 8147,Electronics,South,WH-Gamma,153.9592906206205,41.509628153478566,162.6583602956558,1,268.70114978228935,568,585.3373638787937,1631,147,63,6,0.7385048687300574,Rainy,Autumn,0,0.0,4.36535773438711,4.326200137604038,Good,7,3,4,2026,611
2026-07-04,PRD-5451,Product 5451,Clothing,North,WH-Beta,339.30574484762735,47.80664281711845,342.3039965977122,0,12.680602784597328,800,794.9633374229161,1028,205,152,13,0.7022012875669403,Rainy,Summer,0,0.0,1.9550146928374235,2.7908151661116776,Good,7,3,5,2026,595
2026-07-05,PRD-4876,Product 4876,Electronics,East,WH-Alpha,354.05681494648286,34.91362967652732,329.58170077160344,0,33.151171916220086,745,848.0958908960578,92,113,199,13,0.73749058544555,Rainy,Summer,0,0.0,3.9657061045463,2.6194972106470518,Average,7,3,6,2026,659
2026-07-06,PRD-6959,Product 6959,Toys,North,WH-Gamma,192.14622246206568,10.388531471986418,182.57682123232095,1,819.0056000083777,739,781.7216301041585,278,5,132,8,0.9868553702429517,Snowy,Spring,0,0.0,4.127812811203521,3.569215574982257,Good,7,3,0,2026,600
2026-07-07,PRD-1126,Product 1126,Electronics,South,WH-Gamma,18.679786798600617,1.014015744729041,19.57075274966459,0,15.666228315041241,508,569.2266522186321,1886,277,125,7,0.9292260348973992,Snowy,Winter,0,0.0,2.4730678452037815,2.5020542772215704,Poor,7,3,1,2026,337
2026-07-08,PRD-4177,Product 4177,Furniture,South,WH-Delta,354.56789453998863,23.970789931355096,376.27327632805265,0,35.07598885559074,484,539.4400581262271,1517,231,199,11,0.9901348982530743,Sunny,Summer,0,0.0,3.2626190849605656,4.075437886269931,Average,7,3,2,2026,406
2026-07-09,PRD-9795,Product 9795,Electronics,East,WH-Gamma,20.633046685015394,25.685193281127777,19.722160720378564,0,19.396526882743604,758,664.3248927106856,283,136,57,17,0.7107126129124515,Sunny,Winter,0,0.0,5.2223680031271105,3.511945777370019,Good,7,3,3,2026,551
2026-07-10,PRD-7024,Product 7024,Furniture,North,WH-Beta,319.2821582494349,12.013129224946573,310.8521563540478,0,0.008775792896165147,725,768.5474244301166,1272,159,191,3,0.9040661211575918,Rainy,Winter,1,0.0,2.1678407418883356,3.476131152115787,Good,7,3,4,2026,503
2026-07-11,PRD-6109,Product 6109,Furniture,South,WH-Alpha,90.17207948385199,6.23487235618016,82.55491724091196,0,8.130306614369175,348,306.19100427004173,546,343,134,5,0.7132880579210253,Sunny,Spring,0,0.0,3.4552778892712808,3.2249919574483488,Average,7,3,5,2026,258
2026-07-12,PRD-5146,Product 5146,Furniture,West,WH-Gamma,287.14572859654123,29.31040830952545,299.4046659348084,1,567.4320161375401,540,557.9972233006545,897,288,149,10,0.9346169406606469,Snowy,Summer,0,0.0,5.697298820451533,3.249947672297525,Average,7,3,6,2026,497
2026-07-13,PRD-8196,Product 8196,Toys,South,WH-Delta,256.917382436494,38.212783701207066,231.40947087168257,1,909.3237955365483,701,750.7526855187426,1105,204,128,6,0.8142850518205582,Snowy,Winter,0,0.0,3.7684901746482042,3.3622673565013117,Average,7,3,0,2026,578
2026-07-14,PRD-4368,Product 4368,Electronics,South,WH-Alpha,16.62168473002946,49.65770517950803,15.11423595553838,0,5.645516942943796,171,205.01087889659092,1337,482,103,2,0.7287296080319484,Sunny,Winter,0,0.0,4.7631017032497915,2.5320646888520604,Good,7,3,1,2026,438
2026-07-15,PRD-4797,Product 4797,Electronics,East,WH-Gamma,187.8042503276007,37.91513086052593,169.1869921735533,0,34.11003029665973,806,654.6467337554757,162,325,182,12,0.8704139925362546,Rainy,Autumn,0,0.0,5.220897177999979,2.6670915744324093,Good,7,3,2,2026,587
2026-07-16,PRD-2792,Product 2792,Toys,West,WH-Delta,304.53467202418835,39.68162071277905,313.38564235427094,0,22.035322120486807,70,58.554787035184184,1022,304,65,4,0.7840360589804164,Snowy,Spring,1,0.0,2.416984686804716,3.510096040022474,Average,7,3,3,2026,277
2026-07-17,PRD-6732,Product 6732,Clothing,South,WH-Gamma,425.8172104304021,30.823043911439875,418.78161386476285,0,39.82954681988222,94,78.09620378355831,1903,359,111,2,0.8978721825615456,Cloudy,Summer,0,0.0,2.481977559898196,2.800244530439608,Average,7,3,4,2026,226
2026-07-18,PRD-4476,Product 4476,Grocery,South,WH-Alpha,445.4346357798935,49.29613294850089,427.39869885519477,1,870.9844594532109,556,533.395550065723,508,157,124,5,0.8974524278541371,Cloudy,Winter,0,0.0,4.913661552442726,4.057525216693996,Good,7,3,5,2026,611
2026-07-19,PRD-4417,Product 4417,Electronics,West,WH-Alpha,247.0864853162794,31.997819255728523,267.4810537434026,1,627.8888298042818,499,563.1890369525685,1349,357,91,10,0.9115022422362258,Sunny,Spring,1,0.0,4.889880321793804,3.0489703480090515,Good,7,3,6,2026,686
2026-07-20,PRD-2645,Product 2645,Grocery,North,WH-Alpha,366.9270187767247,43.01266431998522,344.38322783155394,1,564.6078000092002,14,15.926715463607959,1219,399,158,17,0.9977395236333277,Rainy,Summer,1,0.0,1.7708249428782858,2.695799274698648,Average,7,3,0,2026,398
2026-07-21,PRD-4030,Product 4030,Toys,North,WH-Beta,165.06274250139424,47.28923231204779,161.41049857842788,0,25.27729689840821,85,93.05730625451916,1430,448,48,8,0.8160093129842216,Sunny,Winter,0,0.0,2.9512420831273394,2.9704198518068994,Average,7,3,1,2026,274
2026-07-22,PRD-3872,Product 3872,Clothing,South,WH-Gamma,177.67133882174215,46.49292502502805,193.31749625571138,0,32.507086732348206,262,303.59283974377854,55,105,66,6,0.8395946423455303,Rainy,Summer,0,0.0,3.293396213587971,3.2141964603115762,Good,7,3,2,2026,368
2026-07-23,PRD-4072,Product 4072,Clothing,South,WH-Beta,105.28712439933373,19.070767189167825,103.75217632203947,0,16.099154364206196,16,14.866303642684496,1413,81,130,14,0.9413835103076023,Rainy,Summer,0,0.0,5.2306818156201915,2.5706332171897674,Average,7,3,3,2026,187
2026-07-24,PRD-2854,Product 2854,Clothing,North,WH-Alpha,285.35457389668727,3.933102915712933,288.4759925692184,0,2.054965767650907,690,576.3306818136346,1041,341,26,12,0.8735110069065656,Cloudy,Spring,0,0.0,3.3983801494338186,2.783351048772658,Good,7,3,4,2026,414
2026-07-25,PRD-5021,Product 5021,Toys,East,WH-Delta,164.13643395440897,8.593685126962342,150.36003191772545,0,24.783219114845956,651,535.943048488557,543,473,136,15,0.7111771632063398,Snowy,Spring,0,0.0,5.666680006814597,3.1476935089550393,Good,7,3,5,2026,362
2026-07-26,PRD-5662,Product 5662,Furniture,West,WH-Gamma,51.34173925486747,2.9611652698303734,54.3212686501497,1,85.59495475563727,482,549.8911883426176,1181,269,83,18,0.952923556077957,Snowy,Autumn,0,0.0,5.984734997132881,3.120960947619528,Average,7,3,6,2026,411
2026-07-27,PRD-7514,Product 7514,Furniture,West,WH-Beta,345.6529824649576,5.269846741457002,340.3132506512194,1,456.5236399703851,147,160.54965410799704,1998,439,101,13,0.7154496045814123,Sunny,Autumn,0,0.0,5.013267745624573,4.100773393119678,Average,7,3,0,2026,282
2026-07-28,PRD-6031,Product 6031,Grocery,East,WH-Gamma,356.7990717266451,9.232562294684882,378.2437752259563,1,858.9364194613731,367,396.15672692243254,1845,420,83,6,0.7512460409475352,Sunny,Autumn,0,0.0,4.498740103052659,4.186510950625307,Good,7,3,1,2026,470
2026-07-29,PRD-3708,Product 3708,Furniture,East,WH-Delta,186.39628520173835,17.05471582937009,177.21804423464363,1,970.2786113683787,821,768.3497095783976,120,48,111,9,0.7306239900922561,Rainy,Winter,0,0.0,3.2635372469420525,2.8868371982871,Good,7,3,2,2026,592
2026-07-30,PRD-8112,Product 8112,Furniture,East,WH-Beta,47.59446573345117,27.17698232875379,46.85654924344732,0,14.37858744459642,847,806.311877903855,988,205,31,3,0.723378139864336,Snowy,Autumn,1,0.0,1.8016775072341502,2.7478797678256948,Good,7,3,3,2026,575
2026-07-31,PRD-9393,Product 9393,Clothing,East,WH-Alpha,218.8858815276787,35.5841029677543,231.4301848350935,0,49.141927400971916,612,724.1461918745532,1413,217,31,18,0.707705462591413,Rainy,Summer,0,0.0,4.079124403782588,3.768324968642837,Average,7,3,4,2026,552
2026-08-01,PRD-4507,Product 4507,Clothing,East,WH-Beta,226.74437444460557,10.546366805325597,248.2341980149089,0,18.67742770706522,172,141.98976639393794,723,305,55,3,0.7165083141917101,Cloudy,Spring,0,0.0,3.1276720749479594,4.109247111390863,Good,8,3,5,2026,242
2026-08-02,PRD-7456,Product 7456,Grocery,East,WH-Gamma,337.64873359996756,33.626120211906965,307.9103567998899,0,39.18611787169461,327,362.8041111914632,1173,163,48,4,0.832731756753643,Cloudy,Summer,0,0.0,3.0790413412455457,4.4274461944482635,Good,8,3,6,2026,422
2026-08-03,PRD-5212,Product 5212,Electronics,West,WH-Gamma,164.5540317167549,35.21295372512098,174.8372164625722,0,22.340773420962716,467,431.43950486872785,1400,435,158,19,0.7758556809947841,Rainy,Spring,0,0.0,4.59469163719246,2.513592569493029,Good,8,3,0,2026,489
2026-08-04,PRD-8970,Product 8970,Grocery,East,WH-Gamma,344.47364709283966,27.93111684330947,330.7421743368469,1,401.2421970617148,262,213.6929240096359,1106,278,104,16,0.7379610650256456,Rainy,Spring,1,0.0,3.586377113684861,3.3273562268536088,Average,8,3,1,2026,416
2026-08-05,PRD-9766,Product 9766,Grocery,North,WH-Gamma,437.0293854611203,45.18089348993553,441.46464643394154,0,35.18767540807545,210,230.37588930236632,192,321,93,6,0.8976116628179578,Rainy,Summer,0,0.0,4.884422301471525,3.967975668188771,Average,8,3,2,2026,319
2026-08-06,PRD-1536,Product 1536,Toys,East,WH-Alpha,126.36816075747792,5.549740696090533,121.06302987608954,0,1.1455029945579676,541,504.40933206080024,1317,230,66,18,0.7678335731902776,Rainy,Summer,0,0.0,3.291779502084206,4.157118597748709,Good,8,3,3,2026,385
2026-08-07,PRD-2625,Product 2625,Toys,East,WH-Beta,489.6705824987509,8.856072880120974,500.78076462559363,0,14.71949429696186,750,816.6442556228391,785,198,180,15,0.7056847466034428,Rainy,Winter,1,0.0,2.178885234689532,2.6245718973661956,Average,8,3,4,2026,489
2026-08-08,PRD-8973,Product 8973,Grocery,West,WH-Alpha,199.32038719703542,21.43324121947424,193.49237191640475,0,27.899615744672623,684,740.8142392211176,775,486,100,2,0.8255259351301982,Cloudy,Spring,1,0.0,3.5760638678561096,3.8612290389282546,Good,8,3,5,2026,609
2026-08-09,PRD-9577,Product 9577,Grocery,West,WH-Alpha,140.95675572206025,6.335636761711943,136.2661346884108,0,46.30870220348769,174,176.4211665301448,1705,428,140,15,0.7931298975934915,Cloudy,Autumn,0,0.0,5.779556314464135,3.07787743479794,Average,8,3,6,2026,244
2026-08-10,PRD-9070,Product 9070,Grocery,East,WH-Alpha,216.54047943004235,28.314807186204373,196.52946758142102,0,5.101494732074519,241,267.7387696558969,1753,370,62,10,0.7955813294039478,Cloudy,Winter,0,0.0,5.1068608310245125,2.649193918666251,Good,8,3,0,2026,349
2026-08-11,PRD-9666,Product 9666,Furniture,West,WH-Gamma,56.25476319289099,19.92002333047122,52.28273144017191,0,30.05812688555335,337,347.92396609828364,1934,213,165,6,0.8335810084544684,Sunny,Autumn,0,0.0,2.4258716478301503,3.4782051635093345,Good,8,3,1,2026,366
2026-08-12,PRD-9609,Product 9609,Toys,South,WH-Gamma,71.59589419093668,14.229789726795921,77.56811151000053,1,811.2588745860996,247,225.91972106140818,266,283,93,5,0.9006741781702833,Cloudy,Winter,0,0.0,3.260852257402242,2.816306686408292,Good,8,3,2,2026,370
2026-08-13,PRD-7490,Product 7490,Grocery,West,WH-Gamma,213.07268301448238,8.499490650881864,234.30654474559853,0,44.466389100972016,129,141.08034953492404,1974,485,72,2,0.8849437360113982,Snowy,Spring,1,0.0,5.67506442849242,3.9740150361233697,Average,8,3,3,2026,271
2026-08-14,PRD-4600,Product 4600,Clothing,West,WH-Beta,383.59781575015904,16.766911917410514,405.1192317854707,0,38.25848048292566,959,993.1940333706947,483,275,58,4,0.9811784829366627,Snowy,Summer,0,0.0,2.0566457642695495,3.982523599398907,Average,8,3,4,2026,583
2026-08-15,PRD-7783,Product 7783,Clothing,West,WH-Delta,451.15299739150055,30.3979675416171,431.916972723607,0,18.485136100464267,872,702.0392758534443,1940,432,126,12,0.8553149998907564,Rainy,Summer,0,0.0,2.642776088392212,4.184135529975019,Average,8,3,5,2026,523
2026-08-16,PRD-5971,Product 5971,Furniture,West,WH-Gamma,335.76081545097276,28.78926054447058,329.20979547749556,1,911.8784156324045,904,1049.234534681744,883,184,181,17,0.8417709729175216,Cloudy,Spring,0,0.0,2.6800019064235334,3.2551373702955044,Good,8,3,6,2026,774
2026-08-17,PRD-2205,Product 2205,Furniture,North,WH-Beta,61.55758206670317,8.181200010511692,64.50623278283119,0,0.5748986198648887,890,906.2491281234556,1802,209,56,12,0.764024330565069,Rainy,Summer,0,0.0,4.069197940478926,2.5266195944612875,Good,8,3,0,2026,561
2026-08-18,PRD-2990,Product 2990,Electronics,North,WH-Gamma,339.28968346846216,6.245990537031671,371.08204675157896,1,1014.5195709436558,628,720.5991690884584,1127,120,188,11,0.9266143866544471,Rainy,Spring,0,0.0,3.3482999387009524,3.0194718767489594,Average,8,3,1,2026,614
2026-08-19,PRD-6299,Product 6299,Electronics,North,WH-Gamma,321.35968114445626,1.3338381304436264,318.49772706922704,1,837.6122793940749,259,298.65153651856053,769,215,116,13,0.7422327328642854,Snowy,Spring,0,0.0,1.8594180329833494,3.435623399050554,Average,8,3,2,2026,394
2026-08-20,PRD-4572,Product 4572,Electronics,East,WH-Alpha,404.8243199637323,0.6212796896966133,431.50405750011686,1,740.076127311,345,337.40539862944223,991,96,68,6,0.8473398669461452,Snowy,Spring,0,0.0,4.331316545596885,3.888022558832101,Poor,8,3,3,2026,312
2026-08-21,PRD-6975,Product 6975,Furniture,East,WH-Alpha,414.37184665956863,43.99052178598426,453.74288400912906,0,49.27511458184178,293,293.89775158408423,1665,442,147,11,0.8263966595162333,Rainy,Winter,1,0.0,1.9458503903406759,3.2640811713734825,Average,8,3,4,2026,335
2026-08-22,PRD-7320,Product 7320,Furniture,South,WH-Alpha,435.4195071316997,2.254442800269496,467.94300794532336,0,23.307106778015758,207,200.02446329953983,956,118,29,14,0.8974902635213209,Snowy,Summer,0,0.0,4.2288671939058515,3.572096792134276,Good,8,3,5,2026,146
2026-08-23,PRD-5380,Product 5380,Furniture,North,WH-Beta,212.9244421437582,36.561055493662316,201.30514455225853,0,37.49196418227121,425,416.4042518023677,1965,364,59,8,0.9752864409869977,Rainy,Winter,0,0.0,3.781537711017116,3.5485271749114338,Average,8,3,6,2026,339
2026-08-24,PRD-5757,Product 5757,Clothing,East,WH-Delta,351.9535537225507,43.59925481224785,317.3235669571039,0,8.870620862561813,741,858.1216179192201,1044,281,165,17,0.9839786774494668,Rainy,Autumn,0,0.0,3.7215089732639064,2.8299646987166334,Good,8,3,0,2026,602
2026-08-25,PRD-3713,Product 3713,Furniture,West,WH-Delta,141.44267587193227,4.902892428122879,141.2186789162913,0,0.6727628870906888,404,450.5640726572144,1224,402,172,7,0.7503397801489475,Rainy,Spring,0,0.0,1.8037331038465343,3.7460990001600254,Average,8,3,1,2026,306
2026-08-26,PRD-6588,Product 6588,Clothing,West,WH-Beta,499.6747771919171,21.81507119165088,502.80882050989425,1,732.4067892629175,947,805.527926188341,104,495,125,11,0.7785451654801534,Sunny,Summer,0,0.0,4.376492010975912,3.3785034564107956,Good,8,3,2,2026,708
2026-08-27,PRD-1966,Product 1966,Electronics,North,WH-Gamma,95.91377827466137,48.115149158713834,90.18293701584636,1,815.9736985077046,160,167.05969801856614,1590,105,60,11,0.943490595989412,Snowy,Autumn,0,0.0,3.4409411636519884,4.115837403304986,Good,8,3,3,2026,476
2026-08-28,PRD-5944,Product 5944,Electronics,South,WH-Beta,14.956071513809547,41.70693302617926,14.311986475249963,0,25.329934809172972,807,967.0786635167112,1521,396,183,12,0.8554839287347578,Snowy,Spring,0,0.0,3.3499775502855895,3.8812224162578,Good,8,3,4,2026,732
2026-08-29,PRD-4432,Product 4432,Electronics,South,WH-Gamma,82.91627011390625,24.485201592892754,87.31337233520108,0,44.52331288121955,274,284.4723568550804,1108,457,21,11,0.8359103705067196,Cloudy,Autumn,0,0.0,4.1840312838834155,2.7229383723951095,Average,8,3,5,2026,383
2026-08-30,PRD-1688,Product 1688,Grocery,West,WH-Beta,390.1774218766221,38.12855563957764,387.86345584724535,1,124.55770161270927,229,255.18584090432844,910,317,196,15,0.9131876357142117,Snowy,Winter,0,0.0,4.228116269759463,3.477516820073137,Average,8,3,6,2026,337
2026-08-31,PRD-5243,Product 5243,Grocery,South,WH-Beta,228.92400148902362,41.66888122158319,220.56159468145185,0,15.550140657654559,225,249.21553260430537,1056,381,72,16,0.8805774857820915,Cloudy,Winter,0,0.0,1.5676498309289484,3.904988716988375,Average,8,3,0,2026,346
2026-09-01,PRD-4701,Product 4701,Toys,North,WH-Beta,229.27512142710987,17.401348159435965,234.8981408898155,0,45.802433810382176,324,304.6011513530538,1192,141,166,8,0.9912142163264004,Rainy,Summer,0,0.0,2.06351655541443,2.6740234516146852,Average,9,3,1,2026,311
2026-09-02,PRD-9533,Product 9533,Toys,West,WH-Delta,477.9612306097176,44.60764584349805,492.56387880051545,0,20.340113931719046,677,642.296791172232,1270,456,45,14,0.8751923956864801,Sunny,Autumn,0,0.0,2.5643319938012428,4.084994065113263,Poor,9,3,2,2026,462
2026-09-03,PRD-6182,Product 6182,Toys,East,WH-Alpha,460.6211049337564,23.52366598385784,485.43898101233606,1,485.0077055400175,225,245.16687796113632,615,394,73,12,0.8397921479041759,Rainy,Autumn,0,0.0,4.550898000056906,2.944009029288799,Good,9,3,3,2026,328
2026-09-04,PRD-7704,Product 7704,Grocery,East,WH-Beta,162.4854215239645,26.390368177941497,151.32947456732037,0,4.8830538405040205,344,343.9977339488253,820,322,70,8,0.8628452086234527,Rainy,Winter,0,0.0,4.095335071633233,3.5061695909473793,Average,9,3,4,2026,324
2026-09-05,PRD-5422,Product 5422,Grocery,South,WH-Delta,112.43848310262442,49.98538189109155,117.86964980157653,1,127.93268391874895,368,378.3880083839931,1847,487,172,12,0.942561945009092,Rainy,Winter,0,0.0,4.909331095731392,4.381122574945272,Average,9,3,5,2026,434
2026-09-06,PRD-2759,Product 2759,Toys,West,WH-Alpha,425.75628286753243,42.165148307608064,434.2227353948179,0,41.25457303989216,635,689.0780707526687,1928,267,133,15,0.8838025170355662,Cloudy,Summer,0,0.0,4.832735124947357,3.642668469644568,Average,9,3,6,2026,523
2026-09-07,PRD-3482,Product 3482,Toys,West,WH-Alpha,453.94934481173794,18.088500288649,413.78135243732305,0,1.6648891782585995,170,188.8751018386554,927,290,36,18,0.8941144274160153,Sunny,Spring,0,0.0,5.339322911427678,3.348108903407895,Good,9,3,0,2026,248
2026-09-08,PRD-9058,Product 9058,Furniture,East,WH-Beta,275.3824921712586,0.5172798236349974,290.66322588134756,0,17.932279920076237,824,748.6918640208204,873,486,139,17,0.9914316640109776,Rainy,Summer,0,0.0,3.1956668757258626,2.513589854798285,Good,9,3,1,2026,464
2026-09-09,PRD-1951,Product 1951,Toys,West,WH-Gamma,318.41761844737925,31.308703689694735,310.9717587738943,0,37.493822729897985,619,531.546134836592,563,365,65,2,0.8855186453276371,Cloudy,Winter,0,0.0,3.0527873978248623,2.766827245548156,Good,9,3,2,2026,445
2026-09-10,PRD-9914,Product 9914,Furniture,West,WH-Gamma,135.88799949922375,35.19567130640539,131.27816039704916,0,47.31909237440269,520,476.6932865185348,1667,166,74,10,0.8140855745003619,Rainy,Summer,0,0.0,5.239569313740585,3.657327770195975,Poor,9,3,3,2026,349
2026-09-11,PRD-3079,Product 3079,Clothing,West,WH-Gamma,402.39331710947704,32.540134507168986,398.2144747103825,0,18.89091419224525,927,929.7952109441417,911,159,69,10,0.907397808103839,Sunny,Spring,0,0.0,2.56920690240233,3.4876500813074767,Average,9,3,4,2026,628
2026-09-12,PRD-3717,Product 3717,Grocery,South,WH-Beta,319.7399899400213,48.393117558160654,309.90319409308876,1,812.5047958928205,166,155.5181834685234,471,230,94,11,0.8978378190931934,Rainy,Winter,0,0.0,3.5752756815312314,3.2276583512936625,Good,9,3,5,2026,411
2026-09-13,PRD-5524,Product 5524,Toys,West,WH-Gamma,256.72162053601835,43.148551366607215,248.41850356963943,0,19.686020326609754,171,175.67601270517542,566,13,30,16,0.7041542906519145,Rainy,Spring,0,0.0,2.3744654341001237,4.346431770788235,Average,9,3,6,2026,281
